Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Seed,Augmentation,Model
1,2.098721039199829,0.2351777777777778,1.8267456417295669,0.3667111111111111,3,True,WideModel
2,1.6710702467600504,0.4000555555555555,1.3182517567104763,0.5170444444444444,3,True,WideModel
3,1.3502093563291762,0.5043666666666666,1.2922065668318006,0.5436666666666666,3,True,WideModel
4,1.2248506092495388,0.5555333333333333,1.1958274479336208,0.5727111111111111,3,True,WideModel
5,1.1436096621725294,0.5858888888888889,1.077583173222012,0.6133888888888889,3,True,WideModel
6,1.0899048643959892,0.6069555555555556,1.04155975534651,0.6214,3,True,WideModel
7,1.039503574456109,0.6257555555555555,0.969406085480584,0.6532777777777777,3,True,WideModel
8,0.9993572448836432,0.6426666666666667,0.9605889956421322,0.6557555555555555,3,True,WideModel
9,0.9615764938142564,0.6552111111111111,0.8930237661149767,0.6824666666666667,3,True,WideModel
10,0.9303583923339844,0.6673666666666667,0.8264840106116401,0.7044333333333334,3,True,WideModel
11,0.9023860177146064,0.6790111111111111,0.8296505182054308,0.7068333333333333,3,True,WideModel
12,0.8774423450046115,0.6887333333333333,0.7877048156632317,0.7177888888888889,3,True,WideModel
13,0.8509713233417935,0.6984,0.7938168444580502,0.7169111111111112,3,True,WideModel
14,0.8260524683316549,0.7079111111111112,0.8662009705967373,0.7032111111111111,3,True,WideModel
15,0.8064098447799682,0.7135555555555556,0.7403171782970428,0.7364555555555555,3,True,WideModel
16,0.7855110513475206,0.7205,0.7470387024614547,0.7354555555555555,3,True,WideModel
17,0.769981755150689,0.7272666666666666,0.8237389483875699,0.7083222222222222,3,True,WideModel
18,0.7533797035959032,0.7317888888888889,0.8899234219047758,0.6987333333333333,3,True,WideModel
19,0.7306901326921251,0.7397111111111111,0.6793104042477078,0.7594,3,True,WideModel
20,0.7204029543028937,0.7431555555555556,0.8549755414274004,0.7077,3,True,WideModel
21,0.7042679989814759,0.7501777777777778,0.7057651831309001,0.7524777777777778,3,True,WideModel
22,0.6886720056321886,0.7549333333333333,0.698762600045734,0.7511111111111111,3,True,WideModel
23,0.6782811473952399,0.7597222222222222,0.7278303258736928,0.7418111111111111,3,True,WideModel
24,0.6656846479627822,0.7635,0.6915312358114455,0.7598555555555555,3,True,WideModel
25,0.6517367888132731,0.7679777777777778,0.6974876960330539,0.7593222222222222,3,True,WideModel
26,0.6370199528800117,0.7722111111111111,0.6694124262226953,0.7650222222222223,3,True,WideModel
27,0.6277057092136807,0.7764333333333333,0.6745537294069925,0.7658111111111111,3,True,WideModel
28,0.6165984555986193,0.7802111111111111,0.6449612117025587,0.7705,3,True,WideModel
29,0.6017369759665595,0.7862111111111111,0.6486879282156627,0.7741888888888889,3,True,WideModel
30,0.5913952694998847,0.7898888888888889,0.6372215028391944,0.7800222222222222,3,True,WideModel
31,0.5790409760581122,0.7934444444444444,0.6267514026165009,0.7799,3,True,WideModel
32,0.568190275033315,0.7981777777777778,0.6268705388281081,0.7809555555555555,3,True,WideModel
33,0.5594682146920098,0.8003444444444444,0.6270667868932088,0.7836222222222222,3,True,WideModel
