Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Seed,Augmentation,Model
1,1.5201813521279228,0.4266777777777777,1.3023734231101145,0.5316222222222222,3,False,VGG16BasedModelFor32x32Images
2,1.1379079511854384,0.5868333333333333,1.1259310524198745,0.5989111111111111,3,False,VGG16BasedModelFor32x32Images
3,0.9723621083259584,0.6509888888888888,1.0454810528331333,0.6268111111111111,3,False,VGG16BasedModelFor32x32Images
4,0.8595606453047858,0.6944555555555556,0.9827345430374146,0.6504333333333333,3,False,VGG16BasedModelFor32x32Images
5,0.7631894122759502,0.7294555555555555,1.2044715899573433,0.6047444444444444,3,False,VGG16BasedModelFor32x32Images
6,0.6747348590215048,0.7617555555555555,0.8774992446263631,0.6888111111111112,3,False,VGG16BasedModelFor32x32Images
7,0.5993749711778429,0.7863888888888889,0.9887214537726507,0.6703555555555556,3,False,VGG16BasedModelFor32x32Images
8,0.5230355466895633,0.8137666666666666,0.889052528084649,0.7064666666666667,3,False,VGG16BasedModelFor32x32Images
9,0.4586232556607988,0.8367555555555556,0.8832006873236762,0.7052888888888889,3,False,VGG16BasedModelFor32x32Images
10,0.3893183415518866,0.8623,1.0520297147750854,0.6857111111111112,3,False,VGG16BasedModelFor32x32Images
11,0.3260814183976915,0.8861333333333333,1.105949310768975,0.6824,3,False,VGG16BasedModelFor32x32Images
12,0.2724115238719516,0.9048222222222222,1.726639430639479,0.6165222222222222,3,False,VGG16BasedModelFor32x32Images
13,0.2200410772588518,0.9225888888888888,1.3313659757932028,0.6853333333333333,3,False,VGG16BasedModelFor32x32Images
14,0.1768115820460849,0.9384111111111112,1.168024600124359,0.7142666666666667,3,False,VGG16BasedModelFor32x32Images
15,0.134307986846235,0.9533444444444444,1.4708441744910346,0.6939333333333333,3,False,VGG16BasedModelFor32x32Images
16,0.0991721564624044,0.9664222222222222,1.4973026680734425,0.7116666666666667,3,False,VGG16BasedModelFor32x32Images
17,0.0688555777112643,0.9761888888888888,1.85578176050716,0.6854111111111111,3,False,VGG16BasedModelFor32x32Images
18,0.0461228100220362,0.9843555555555557,1.8223044422361585,0.7020555555555555,3,False,VGG16BasedModelFor32x32Images
19,0.0331481298632092,0.9886333333333334,1.693086060608758,0.7305,3,False,VGG16BasedModelFor32x32Images
20,0.0214261186609665,0.9929888888888888,1.712510306294759,0.7322111111111111,3,False,VGG16BasedModelFor32x32Images
21,0.0093415825161668,0.9972444444444444,1.8659887279934355,0.7337444444444444,3,False,VGG16BasedModelFor32x32Images
22,0.0053849796767036,0.9985333333333334,1.8591869250827369,0.7391444444444445,3,False,VGG16BasedModelFor32x32Images
23,0.0033159580319292,0.9990666666666668,1.89295413547092,0.7406444444444444,3,False,VGG16BasedModelFor32x32Images
24,0.0027256149726609,0.9992444444444444,1.8874620543162028,0.7437777777777778,3,False,VGG16BasedModelFor32x32Images
25,0.0022478222067985,0.9993888888888888,1.911541498735216,0.7435888888888889,3,False,VGG16BasedModelFor32x32Images
26,0.0019919770322947,0.9994777777777778,1.909087292374505,0.7437,3,False,VGG16BasedModelFor32x32Images
27,0.0014010607830559,0.9997444444444444,1.9210054872724744,0.7436666666666667,3,False,VGG16BasedModelFor32x32Images
28,0.0014883410995205,0.9996,1.9163868563546076,0.7442444444444445,3,False,VGG16BasedModelFor32x32Images
29,0.0014256964934161,0.9996555555555556,1.9127574129316545,0.7440444444444444,3,False,VGG16BasedModelFor32x32Images
30,0.001250485719254,0.9998,1.922721682633294,0.7442222222222222,3,False,VGG16BasedModelFor32x32Images
1,1.5047681101269192,0.4366666666666666,1.2582766771528455,0.5385555555555556,2,False,VGG16BasedModelFor32x32Images
2,1.120617873064677,0.5940222222222222,1.1494824510786268,0.5973222222222222,2,False,VGG16BasedModelFor32x32Images
3,0.9609695663028294,0.6573444444444444,1.0067624146143594,0.6463333333333333,2,False,VGG16BasedModelFor32x32Images
4,0.8518550520261129,0.6992555555555555,0.9904936797247992,0.6498111111111111,2,False,VGG16BasedModelFor32x32Images
5,0.7558787921057807,0.7323111111111111,0.9731150546391804,0.6711333333333334,2,False,VGG16BasedModelFor32x32Images
6,0.6737030095100403,0.7611222222222223,0.970980687628852,0.6673111111111111,2,False,VGG16BasedModelFor32x32Images
7,0.5930548157162137,0.7906333333333333,0.9338531108750238,0.6859111111111111,2,False,VGG16BasedModelFor32x32Images
8,0.5219844050725301,0.8148111111111112,1.3071405409653982,0.6048555555555556,2,False,VGG16BasedModelFor32x32Images
9,0.4522261870596143,0.8391222222222222,1.1313938636144003,0.6553222222222223,2,False,VGG16BasedModelFor32x32Images
10,0.3876396521674262,0.8628555555555556,1.3480714092466566,0.6265222222222222,2,False,VGG16BasedModelFor32x32Images
11,0.3219982861518859,0.8862,1.4126888486014473,0.6419111111111111,2,False,VGG16BasedModelFor32x32Images
12,0.2642006991439395,0.9070666666666668,1.497106778497166,0.6535,2,False,VGG16BasedModelFor32x32Images
13,0.213714645491706,0.9251666666666668,1.5131016416337757,0.6791222222222222,2,False,VGG16BasedModelFor32x32Images
14,0.1666756279283099,0.9413777777777778,1.5649608293003503,0.6730666666666667,2,False,VGG16BasedModelFor32x32Images
15,0.1364642598112424,0.9529333333333332,1.761299606959025,0.6562333333333333,2,False,VGG16BasedModelFor32x32Images
16,0.0978734313435024,0.9671888888888888,1.5732363068262736,0.6962555555555555,2,False,VGG16BasedModelFor32x32Images
17,0.0728448875135845,0.9750444444444444,1.7031846260282728,0.7030444444444445,2,False,VGG16BasedModelFor32x32Images
