Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Seed,Augmentation,Model
1,1.3595092817094592,0.5136444444444445,0.8278101714769999,0.7017111111111111,3,True,PretrainedAlexNet
2,1.0885607509824964,0.6096333333333334,0.7313525209003024,0.7400111111111111,3,True,PretrainedAlexNet
3,1.011440310605367,0.6380111111111111,0.6916168624983894,0.7522777777777778,3,True,PretrainedAlexNet
4,0.9672654382599724,0.6531222222222223,0.6881620695855882,0.7549,3,True,PretrainedAlexNet
5,0.9276660400708516,0.6689,0.6474648885091145,0.7694333333333333,3,True,PretrainedAlexNet
6,0.90155402841568,0.6773333333333333,0.6144652355617947,0.7806444444444445,3,True,PretrainedAlexNet
7,0.8845717630916171,0.6832555555555555,0.6098725806660122,0.7817666666666667,3,True,PretrainedAlexNet
8,0.8612721180597941,0.6909111111111111,0.6104930891354878,0.7833111111111111,3,True,PretrainedAlexNet
9,0.8444151368882921,0.6965222222222223,0.5955823209815555,0.7862444444444444,3,True,PretrainedAlexNet
10,0.827665303378635,0.7031333333333334,0.5835638281292386,0.7926444444444445,3,True,PretrainedAlexNet
11,0.8150455400678847,0.7080444444444445,0.5735443511327107,0.7957666666666666,3,True,PretrainedAlexNet
12,0.799249205356174,0.7139777777777778,0.5685306720309787,0.7982,3,True,PretrainedAlexNet
13,0.7902043528980679,0.7161333333333333,0.5818220646010505,0.7937444444444445,3,True,PretrainedAlexNet
14,0.7764833670192295,0.7208,0.5690562549061245,0.7975555555555556,3,True,PretrainedAlexNet
15,0.7685465947151184,0.7243555555555555,0.5581762221654256,0.8001333333333334,3,True,PretrainedAlexNet
16,0.758478199365404,0.7265222222222222,0.5490340861320495,0.8041555555555555,3,True,PretrainedAlexNet
17,0.7494172305636936,0.7304444444444445,0.5465210631476508,0.8062888888888889,3,True,PretrainedAlexNet
18,0.7393087423854404,0.7352,0.5412927706082662,0.8073111111111111,3,True,PretrainedAlexNet
19,0.7365022294362386,0.7354,0.5371328923861186,0.8090333333333334,3,True,PretrainedAlexNet
20,0.7243240379757351,0.7390111111111111,0.5348334411938985,0.8080444444444445,3,True,PretrainedAlexNet
21,0.7186623366038004,0.7405222222222222,0.5309160715738932,0.8100111111111111,3,True,PretrainedAlexNet
22,0.718044330628713,0.7427666666666667,0.5277281805780198,0.8115222222222223,3,True,PretrainedAlexNet
23,0.7078937328550551,0.7445111111111111,0.526268055068122,0.8122222222222222,3,True,PretrainedAlexNet
24,0.7018360408782959,0.7486333333333334,0.5234499817954169,0.8133666666666667,3,True,PretrainedAlexNet
25,0.701979019885593,0.7470555555555556,0.5265385192871094,0.8122777777777778,3,True,PretrainedAlexNet
26,0.6921504874547323,0.7516333333333334,0.5198808631896973,0.8145222222222223,3,True,PretrainedAlexNet
27,0.6980002356741164,0.7484333333333333,0.5198609070460002,0.8142444444444444,3,True,PretrainedAlexNet
28,0.6978285804112753,0.7480555555555556,0.5202242195977105,0.8140444444444445,3,True,PretrainedAlexNet
29,0.6910155026541815,0.7519444444444444,0.5197745453092787,0.8139666666666666,3,True,PretrainedAlexNet
30,0.6946853669908312,0.7499444444444444,0.5196991472138299,0.8141,3,True,PretrainedAlexNet
1,1.375132427427504,0.5079666666666667,0.8299705522007412,0.7038777777777778,2,True,PretrainedAlexNet
2,1.0933567765341865,0.6089444444444444,0.7241386066436768,0.7431555555555556,2,True,PretrainedAlexNet
3,1.0163752943250868,0.6358888888888888,0.6857061907026503,0.756,2,True,PretrainedAlexNet
4,0.9700350422753228,0.6514333333333333,0.6671865134980943,0.7619333333333334,2,True,PretrainedAlexNet
5,0.9316077236387464,0.6651,0.636581636651357,0.7728111111111111,2,True,PretrainedAlexNet
6,0.9058591179423862,0.6747555555555556,0.6198009285608927,0.7794,2,True,PretrainedAlexNet
7,0.8879426013416715,0.6803222222222223,0.6177203506893582,0.7790555555555555,2,True,PretrainedAlexNet
8,0.8596507158173455,0.6911333333333334,0.6024897866778903,0.7851777777777778,2,True,PretrainedAlexNet
9,0.8492779881689284,0.6954333333333333,0.5908685518158807,0.7901444444444444,2,True,PretrainedAlexNet
10,0.8319492214520773,0.7017666666666666,0.5945734776126014,0.7864888888888889,2,True,PretrainedAlexNet
11,0.8144750712606642,0.7094,0.5753060799810622,0.7935444444444445,2,True,PretrainedAlexNet
12,0.8039561720106336,0.7127555555555556,0.5681875790066189,0.7962555555555556,2,True,PretrainedAlexNet
13,0.789345727496677,0.7153222222222222,0.5575125327110291,0.8011777777777778,2,True,PretrainedAlexNet
14,0.7815867733001709,0.7191555555555555,0.5541488723225064,0.8011666666666667,2,True,PretrainedAlexNet
15,0.766990781794654,0.7263111111111111,0.5581215001212226,0.8002222222222222,2,True,PretrainedAlexNet
16,0.76016080654992,0.7279888888888889,0.5457092478222317,0.8045888888888889,2,True,PretrainedAlexNet
17,0.7469361827320523,0.7313777777777778,0.5442625749693977,0.8056444444444445,2,True,PretrainedAlexNet
18,0.7408060024367439,0.7343888888888889,0.5390727342923483,0.8077777777777778,2,True,PretrainedAlexNet
19,0.7314341369946797,0.7373,0.5372441308763292,0.8074444444444444,2,True,PretrainedAlexNet
20,0.7255316214349535,0.7414333333333334,0.5365789529270596,0.8073777777777777,2,True,PretrainedAlexNet
21,0.720783729256524,0.7409333333333333,0.5296044450336033,0.8113333333333334,2,True,PretrainedAlexNet
22,0.7139356276406182,0.7436,0.5281326122177972,0.8109333333333333,2,True,PretrainedAlexNet
23,0.7110455678515964,0.7452888888888889,0.5258285897996691,0.8115666666666667,2,True,PretrainedAlexNet
