,Train Loss,Train Accuracy,Val Loss,Val Accuracy
1,0.9761562426990933,0.6544444444444445,0.7288154780069988,0.7403
2,0.7214409120347764,0.7424777777777778,0.6589641182369657,0.7647444444444444
3,0.648086535665724,0.7676777777777778,0.6041790498945449,0.7836777777777778
4,0.605007014242808,0.7837111111111111,0.5981742618136936,0.7858555555555555
5,0.5641892645517985,0.7973666666666667,0.574620421579149,0.7958
6,0.5326493826919132,0.8089111111111111,0.5586919895807902,0.7998222222222222
7,0.502879825952318,0.8187,0.553183799235026,0.8028777777777778
8,0.47599195934401617,0.8283,0.5715798609309727,0.7984333333333333
9,0.45942118776109486,0.8341888888888889,0.5277364598062303,0.8116777777777778
10,0.435270401790407,0.8427888888888889,0.5480987746132745,0.8059888888888889
11,0.414333577881919,0.8493777777777778,0.5235728718651665,0.8140555555555555
12,0.39883361972173054,0.8554222222222222,0.5439758676317002,0.8095222222222223
13,0.380193999226888,0.8617555555555556,0.5277365818023682,0.8165666666666667
14,0.36599194423357645,0.8671555555555556,0.5165399911456638,0.8212444444444444
15,0.34999092512660557,0.8727222222222222,0.5234150009420183,0.8183555555555555
16,0.3386550601270464,0.8758444444444444,0.5143551534493764,0.8210888888888889
17,0.3271494768778483,0.8811222222222223,0.5175713313526578,0.8223888888888888
18,0.3127099982261658,0.8855555555555555,0.5183856005986531,0.8234333333333334
19,0.3057576690144009,0.8892888888888889,0.5159137078815036,0.8241222222222222
20,0.29535508080588446,0.8932444444444444,0.5151612960603502,0.8254888888888889
21,0.28655226311153836,0.8958222222222222,0.5145651304615868,0.8253333333333334
22,0.27990692318810356,0.8984333333333333,0.5155333520677354,0.8268
23,0.27239929858313666,0.9016777777777778,0.5134864706039429,0.8270777777777778
24,0.2677207291603088,0.9019,0.5163586319287617,0.8281222222222222
25,0.2627349485768212,0.9043777777777777,0.5164913486162821,0.8283444444444444
26,0.2601764108181,0.9050333333333334,0.5132858614497715,0.8282222222222222
27,0.2584164396497938,0.9068111111111111,0.5146291454845004,0.8284666666666667
28,0.2556407772752974,0.9074333333333333,0.515247691822052,0.8284555555555555
29,0.25616166920132105,0.9066777777777778,0.5144320737838746,0.8286666666666667
30,0.25291104658444724,0.908,0.5145235870891147,0.8287888888888889
