,Train Loss,Train Accuracy,Val Loss,Val Accuracy
1,2.098721039199829,0.2351777777777778,1.8267456417295669,0.3667111111111111
2,1.6710702467600504,0.40005555555555555,1.3182517567104763,0.5170444444444444
3,1.3502093563291762,0.5043666666666666,1.2922065668318006,0.5436666666666666
4,1.2248506092495388,0.5555333333333333,1.1958274479336208,0.5727111111111111
5,1.1436096621725294,0.5858888888888889,1.077583173222012,0.6133888888888889
6,1.0899048643959892,0.6069555555555556,1.0415597553465101,0.6214
7,1.039503574456109,0.6257555555555555,0.969406085480584,0.6532777777777777
8,0.9993572448836433,0.6426666666666667,0.9605889956421322,0.6557555555555555
9,0.9615764938142565,0.6552111111111111,0.8930237661149767,0.6824666666666667
10,0.9303583923339844,0.6673666666666667,0.8264840106116401,0.7044333333333334
11,0.9023860177146064,0.6790111111111111,0.8296505182054308,0.7068333333333333
12,0.8774423450046115,0.6887333333333333,0.7877048156632317,0.7177888888888889
13,0.8509713233417935,0.6984,0.7938168444580502,0.7169111111111112
14,0.8260524683316549,0.7079111111111112,0.8662009705967373,0.7032111111111111
15,0.8064098447799682,0.7135555555555556,0.7403171782970428,0.7364555555555555
16,0.7855110513475206,0.7205,0.7470387024614547,0.7354555555555555
17,0.769981755150689,0.7272666666666666,0.8237389483875699,0.7083222222222222
18,0.7533797035959032,0.7317888888888889,0.8899234219047758,0.6987333333333333
19,0.7306901326921251,0.7397111111111111,0.6793104042477078,0.7594
20,0.7204029543028937,0.7431555555555556,0.8549755414274004,0.7077
21,0.7042679989814759,0.7501777777777778,0.7057651831309001,0.7524777777777778
22,0.6886720056321886,0.7549333333333333,0.698762600045734,0.7511111111111111
23,0.6782811473952399,0.7597222222222222,0.7278303258736928,0.7418111111111111
24,0.6656846479627822,0.7635,0.6915312358114455,0.7598555555555555
25,0.6517367888132731,0.7679777777777778,0.6974876960330539,0.7593222222222222
26,0.6370199528800117,0.7722111111111111,0.6694124262226953,0.7650222222222223
27,0.6277057092136807,0.7764333333333333,0.6745537294069925,0.7658111111111111
28,0.6165984555986193,0.7802111111111111,0.6449612117025587,0.7705
29,0.6017369759665595,0.7862111111111111,0.6486879282156627,0.7741888888888889
30,0.5913952694998847,0.7898888888888889,0.6372215028391944,0.7800222222222222
31,0.5790409760581122,0.7934444444444444,0.6267514026165009,0.7799
32,0.568190275033315,0.7981777777777778,0.6268705388281081,0.7809555555555555
33,0.5594682146920098,0.8003444444444444,0.6270667868932088,0.7836222222222222
34,0.5506828974829779,0.8039666666666667,0.6504087089644538,0.7732555555555556
35,0.5334942456563314,0.8102333333333334,0.6527380562782288,0.7759555555555555
36,0.527873668607076,0.8122555555555555,0.626135378159417,0.7861666666666667
37,0.5181991292105781,0.8144555555555556,0.5964234933111403,0.7947444444444445
38,0.5063152800136143,0.8198,0.6048750531037649,0.7950111111111111
39,0.4942385783513387,0.8245,0.615052942583296,0.7940888888888888
40,0.4844617928451962,0.8269666666666666,0.6115647905137804,0.7921222222222222
41,0.474593535317315,0.8305111111111111,0.6228104907565647,0.7898222222222222
42,0.4665781828986274,0.8324555555555555,0.6115290327337053,0.7914777777777777
43,0.4594786976708306,0.8363888888888888,0.6033362129529317,0.7974333333333333
44,0.45107402733696833,0.8396444444444444,0.6095192024548849,0.7966888888888889
45,0.43951192586686877,0.8423444444444445,0.6132572055445777,0.7968555555555555
46,0.42599565772480436,0.8476,0.6117978142685361,0.8006666666666666
47,0.4238997731420729,0.8487333333333333,0.6202465916686588,0.8006111111111112
48,0.4100007431877984,0.8525,0.6035757949988048,0.8004888888888889
49,0.4011975148412916,0.8567444444444444,0.6303302671697405,0.7999444444444445
50,0.38717605023913915,0.8608,0.6046592958980136,0.8055
51,0.38251229739718967,0.8624888888888889,0.6452454236931271,0.7945666666666666
52,0.3737423843330807,0.8664111111111111,0.6281014288372464,0.8053222222222223
53,0.36328578358226354,0.8702333333333333,0.6073261018753052,0.8094777777777777
54,0.35448728641933863,0.8729111111111111,0.6345225396580166,0.8032111111111111
55,0.349047137175666,0.8743444444444445,0.6436021557543012,0.8011111111111111
56,0.3422112495422363,0.8768666666666667,0.6189771592140197,0.8091222222222222
57,0.32848727130889893,0.8816666666666667,0.618456319226159,0.8119111111111111
58,0.32266361040009395,0.8848222222222222,0.6388238553153144,0.8100222222222222
59,0.3177002481036716,0.8859444444444444,0.6301192182011075,0.8104666666666667
60,0.30829484390682643,0.8884888888888889,0.631699771255917,0.8120777777777778
61,0.30004278115696376,0.8918222222222222,0.6481132591353522,0.8097
62,0.29590521386464436,0.8944333333333333,0.6558705172671212,0.8094444444444444
63,0.28780664734310574,0.8967555555555555,0.6437392252392239,0.8131
64,0.2864856879340278,0.8969888888888888,0.645545963663525,0.8134555555555556
65,0.2800760322782728,0.9,0.648177612569597,0.8121333333333334
66,0.2739223750856188,0.9029333333333334,0.6486898314740923,0.8132333333333334
67,0.27082840967178345,0.9025333333333333,0.6566901609102885,0.8148333333333333
68,0.2661513855192396,0.9054666666666666,0.6523381597942776,0.8157111111111112
69,0.26273157148891024,0.9053111111111111,0.6558259887377421,0.8161888888888889
70,0.258343595012029,0.9067444444444445,0.6564982945018345,0.8155777777777777
71,0.2579403491973877,0.9070444444444444,0.6579151081456078,0.8164777777777777
72,0.2539894516494539,0.9097333333333333,0.6573485018942091,0.8163777777777778
73,0.25441921422746444,0.9087555555555555,0.656865072605345,0.8162
74,0.2541440489239163,0.9093888888888889,0.6576042153623369,0.8169333333333333
75,0.25601776249143815,0.9078555555555555,0.6602516483359867,0.8167333333333333
