,Train Loss,Train Accuracy,Val Loss,Val Accuracy
1,1.5112815969043307,0.4319222222222222,1.4380322026570638,0.4893111111111111
2,1.135746362537808,0.5875,1.078601306470235,0.6015222222222222
3,0.9695392582681444,0.6550111111111111,1.0073995478100246,0.6449222222222222
4,0.8530623404608833,0.6974111111111111,0.910923192109002,0.6731333333333334
5,0.7612758130179511,0.7300888888888889,0.9740700930701361,0.6634777777777778
6,0.6775550348493788,0.7599333333333333,0.8953187469482422,0.6861666666666667
7,0.598151061630249,0.7879222222222222,1.0094304667048983,0.6642555555555556
8,0.5221024386617873,0.8136333333333333,1.1517837062199912,0.6485555555555556
9,0.4501299222363366,0.8403,1.1019595360438028,0.6568888888888889
10,0.38445643429226345,0.8640111111111111,2.2280031457477145,0.5297888888888889
11,0.3260943449576696,0.8858111111111111,1.0641647415055169,0.6948777777777778
12,0.2659407408343421,0.9067222222222222,1.4331319672743479,0.6564333333333333
13,0.21861235512097676,0.9240333333333334,1.2711057467248705,0.6975333333333333
14,0.16770980581707426,0.9415111111111111,1.382275362862481,0.6780777777777778
15,0.137095870229933,0.9532222222222222,1.323776510863834,0.6987555555555556
16,0.09784971933629778,0.9669444444444445,1.8005972012837728,0.6876333333333333
17,0.07220141024324629,0.9750333333333333,1.6207920141643948,0.7007222222222222
18,0.0477750175608529,0.9840222222222222,2.1915828573968676,0.6806111111111111
19,0.029974888819787236,0.9898777777777777,1.7671814614401924,0.7235111111111111
20,0.021094925880100993,0.9932444444444445,1.918533381758796,0.7180333333333333
21,0.010214359551999305,0.9968555555555556,1.9043504528893365,0.7266555555555556
22,0.006313234958590733,0.9982333333333333,1.837248816977607,0.7403888888888889
23,0.003927354117720905,0.9987666666666667,1.8650831395467122,0.7410555555555556
24,0.0024817913915961983,0.9993888888888889,1.902742034869724,0.7414222222222222
25,0.002033064272875587,0.9994666666666666,1.8944929111480713,0.7408777777777777
26,0.0018206749629643229,0.9995444444444445,1.9097076381259495,0.7415666666666667
27,0.0014096987497682373,0.9996666666666667,1.920259544881185,0.743
28,0.0013614861684333947,0.9997,1.9197622597588433,0.7431222222222222
29,0.001376260540393802,0.9997,1.920536277431912,0.7431
30,0.0012292490717825584,0.9997444444444444,1.9248053818596733,0.7429
