Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy,Seed,Augmentation,Model
1,0.943426172765096,0.6618111111111111,0.5971851938989428,0.7887777777777778,5,False,PretrainedVGG16
2,0.577218856578403,0.7956666666666666,0.5390728049066331,0.8074222222222223,5,False,PretrainedVGG16
3,0.4892851701100667,0.8259111111111112,0.4906059959729512,0.8253888888888888,5,False,PretrainedVGG16
4,0.4289634551472134,0.8476222222222223,0.4684850001706017,0.8334333333333334,5,False,PretrainedVGG16
5,0.3817005078686608,0.8637555555555556,0.4538998425960541,0.8403111111111111,5,False,PretrainedVGG16
6,0.34108396586842,0.8781222222222222,0.4538435833083258,0.8413666666666667,5,False,PretrainedVGG16
7,0.3082124794006348,0.8898222222222222,0.4504699640591939,0.8424888888888888,5,False,PretrainedVGG16
8,0.2717042659229702,0.9030888888888888,0.4570984783278571,0.8438333333333333,5,False,PretrainedVGG16
9,0.2458007391134898,0.9114222222222222,0.4553392471154531,0.8479,5,False,PretrainedVGG16
10,0.2258909112956788,0.9188888888888888,0.4615854995091756,0.8477777777777777,5,False,PretrainedVGG16
11,0.2071121654139624,0.9270666666666668,0.4719495452986823,0.8493777777777778,5,False,PretrainedVGG16
12,0.1932420092344284,0.9310777777777778,0.4722910271379683,0.8508666666666667,5,False,PretrainedVGG16
13,0.1859281540738211,0.9341111111111112,0.4724406959851583,0.8505333333333334,5,False,PretrainedVGG16
14,0.1781484689023759,0.9375444444444444,0.4761619916598002,0.8513111111111111,5,False,PretrainedVGG16
15,0.1761550040218565,0.9373777777777778,0.476520484553443,0.8514555555555555,5,False,PretrainedVGG16
1,0.9395240832752652,0.6637333333333333,0.6065740362273322,0.7846111111111111,4,False,PretrainedVGG16
2,0.5766035868326823,0.7954333333333333,0.5266954163763258,0.8129777777777778,4,False,PretrainedVGG16
3,0.4884002652857038,0.8262555555555555,0.4832905251185099,0.8283222222222222,4,False,PretrainedVGG16
4,0.4286419895648956,0.8466777777777778,0.470425263955858,0.8315777777777777,4,False,PretrainedVGG16
5,0.3805651480568779,0.8635111111111111,0.4543104896863301,0.8389666666666666,4,False,PretrainedVGG16
6,0.3402231636365255,0.8771888888888889,0.4476987652884589,0.8429333333333333,4,False,PretrainedVGG16
7,0.3036351227283478,0.8914,0.4482371789508396,0.8429888888888889,4,False,PretrainedVGG16
8,0.2736104948043823,0.9026555555555557,0.4456864603572422,0.8469444444444445,4,False,PretrainedVGG16
9,0.2475477273835076,0.9118666666666668,0.4509897385968102,0.8477888888888889,4,False,PretrainedVGG16
10,0.2240820618364546,0.9202111111111112,0.451586283493042,0.8501,4,False,PretrainedVGG16
11,0.2069492682986789,0.9263111111111112,0.4666849757247501,0.8502,4,False,PretrainedVGG16
12,0.1951409694698122,0.9307111111111112,0.4693251391675737,0.8507,4,False,PretrainedVGG16
13,0.1845190853569242,0.934,0.4701736442248027,0.8509888888888889,4,False,PretrainedVGG16
14,0.1787643811808692,0.9360333333333334,0.4727774307092031,0.8513555555555555,4,False,PretrainedVGG16
15,0.1767261150386598,0.9373777777777778,0.4731582293510437,0.8512333333333333,4,False,PretrainedVGG16
1,0.94539672437244,0.6612666666666667,0.6021503405994839,0.7861333333333334,1,False,PretrainedVGG16
2,0.5777088249630398,0.7955888888888889,0.5380251308229235,0.8089,1,False,PretrainedVGG16
3,0.49105994237264,0.8260777777777778,0.4954710096359253,0.8234555555555556,1,False,PretrainedVGG16
4,0.431513771226671,0.8455555555555555,0.4702150477727254,0.8327444444444444,1,False,PretrainedVGG16
5,0.3806497813224792,0.8643555555555555,0.462944824080997,0.8351333333333333,1,False,PretrainedVGG16
6,0.3430201129436493,0.8776111111111111,0.4515901701927185,0.8415222222222222,1,False,PretrainedVGG16
7,0.3064735733773973,0.8901111111111111,0.4539735694567362,0.8428555555555556,1,False,PretrainedVGG16
8,0.2762505344549815,0.9012444444444444,0.448678004307217,0.8459222222222222,1,False,PretrainedVGG16
9,0.2482948992729187,0.9118,0.4555459812588162,0.8485666666666667,1,False,PretrainedVGG16
10,0.2266793720033433,0.9192666666666668,0.4545774528927273,0.8492555555555555,1,False,PretrainedVGG16
11,0.2081065637429555,0.9260111111111112,0.4725574356661902,0.8484111111111111,1,False,PretrainedVGG16
12,0.1951164727422926,0.9302555555555556,0.4659406627390119,0.8506111111111111,1,False,PretrainedVGG16
13,0.1872320306460062,0.9338777777777778,0.4719126532024807,0.8497888888888889,1,False,PretrainedVGG16
14,0.1810330018255445,0.9350444444444443,0.4736486551072862,0.8505111111111111,1,False,PretrainedVGG16
15,0.1782098192718293,0.9367444444444444,0.4729605970435672,0.8506888888888889,1,False,PretrainedVGG16
1,0.927154825337728,0.6690666666666667,0.612218132660124,0.7821,2,False,PretrainedVGG16
2,0.5758004784584045,0.7964777777777777,0.5323723936398824,0.8098666666666666,2,False,PretrainedVGG16
3,0.4914439525816175,0.8249222222222222,0.5027250495433807,0.8208222222222222,2,False,PretrainedVGG16
4,0.4284111534807417,0.8474666666666667,0.4786141726281908,0.8300555555555555,2,False,PretrainedVGG16
5,0.3816910330189599,0.8634888888888889,0.4592344486236572,0.8375777777777778,2,False,PretrainedVGG16
6,0.3418976351896922,0.8776555555555555,0.460386270433002,0.8384,2,False,PretrainedVGG16
7,0.3063610333283742,0.8901111111111111,0.464044611650043,0.8393222222222222,2,False,PretrainedVGG16
8,0.2722013564957513,0.9022888888888888,0.459532310019599,0.8437333333333333,2,False,PretrainedVGG16
9,0.2457727135870192,0.9120666666666668,0.4567338999218411,0.8470111111111112,2,False,PretrainedVGG16
